Tempo	Posicao
29.9206	0.217
29.9406	0.217
29.9606	0.218
29.9806	0.218
30.0006	0.220
30.0206	0.219
30.0406	0.220
30.0606	0.220
30.0806	0.221
30.1007	0.224
30.1207	0.225
30.1406	0.223
30.1607	0.224
30.1807	0.225
30.2007	0.227
30.2207	0.227
30.2407	0.225
30.2607	0.227
30.2807	0.227
30.3007	0.227
30.3207	0.224
30.3407	0.225
30.3607	0.226
30.3806	0.223
30.4006	0.223
30.4207	0.224
30.4406	0.221
30.4606	0.220
30.4806	0.220
30.5006	0.221
30.5206	0.219
30.5406	0.218
30.5606	0.217
30.5806	0.217
30.6006	0.217
30.6206	0.217
30.6406	0.217
30.6606	0.218
30.6806	0.218
30.7006	0.218
30.7206	0.220
30.7406	0.219
30.7606	0.219
30.7806	0.221
30.8006	0.221
30.8206	0.222
30.8407	0.224
30.8606	0.223
30.8807	0.224
30.9007	0.226
30.9207	0.227
30.9407	0.227
30.9607	0.227
30.9807	0.228
31.0007	0.228
31.0207	0.227
31.0407	0.227
