tempo,intensidade
70.3000,0.0849
70.3500,0.0820
70.4000,0.0783
70.4500,0.0841
70.5000,0.0770
70.5500,0.0822
70.6000,0.0763
70.6500,0.0805
70.7000,0.0732
70.7500,0.0735
70.8000,0.0767
70.8500,0.0716
70.9000,0.0720
70.9500,0.0652
71.0000,0.0682
71.0500,0.0618
71.1000,0.0666
71.1500,0.0599
71.2000,0.0630
71.2500,0.0553
71.3000,0.0586
71.3500,0.0579
71.4000,0.0570
71.4500,0.0527
71.5000,0.0501
71.5500,0.0547
71.6000,0.0488
71.6500,0.0518
71.7000,0.0448
71.7500,0.0495
71.8000,0.0438
71.8500,0.0491
71.9000,0.0461
71.9500,0.0496
72.0000,0.0446
72.0500,0.0453
72.1000,0.0497
72.1500,0.0478
72.2000,0.0500
72.2500,0.0447
72.3000,0.0501
72.3500,0.0482
72.4000,0.0544
72.4500,0.0504
72.5000,0.0584
72.5500,0.0534
72.6000,0.0616
72.6500,0.0614
72.7000,0.0669
72.7500,0.0643
72.8000,0.0654
72.8500,0.0714
72.9000,0.0747
72.9500,0.0811
73.0000,0.0775
73.0500,0.0854
73.1000,0.0827
73.1500,0.0928
73.2000,0.0936
73.2500,0.0972
73.3000,0.1019
73.3500,0.0993
73.4000,0.1086
73.4500,0.1071
73.5000,0.1159
73.5500,0.1149
73.6000,0.1230
73.6500,0.1210
73.7000,0.1242
73.7500,0.1304
73.8000,0.1351
73.8500,0.1395
73.9000,0.1333
73.9500,0.1446
74.0000,0.1397
74.0500,0.1477
74.1000,0.1460
74.1500,0.1500
74.2000,0.1478
74.2500,0.1459
74.3000,0.1499
74.3500,0.1474
74.4000,0.1541
74.4500,0.1494
74.5000,0.1537
74.5500,0.1483
74.6000,0.1467
74.6500,0.1458
74.7000,0.1443
74.7500,0.1484
74.8000,0.1407
74.8500,0.1438
74.9000,0.1356
74.9500,0.1378
75.0000,0.1380
75.0500,0.1322
75.1000,0.1295
75.1500,0.1233
75.2000,0.1202
75.2500,0.1163
75.3000,0.1209
75.3500,0.1114
75.4000,0.1118
75.4500,0.1038
75.5000,0.1033
75.5500,0.0963
75.6000,0.0948
75.6500,0.0962
75.7000,0.0873
75.7500,0.0856
75.8000,0.0752
75.8500,0.0772
75.9000,0.0783
75.9500,0.0729
76.0000,0.0696
76.0500,0.0610
76.1000,0.0602
76.1500,0.0562
76.2000,0.0608
76.2500,0.0530
76.3000,0.0565
76.3500,0.0494
76.4000,0.0545
76.4500,0.0512
76.5000,0.0540
76.5500,0.0487
76.6000,0.0504
76.6500,0.0545
76.7000,0.0527
76.7500,0.0548
76.8000,0.0501
76.8500,0.0544
76.9000,0.0527
76.9500,0.0650
77.0000,0.0627
77.0500,0.0695
77.1000,0.0635
77.1500,0.0724
77.2000,0.0787
77.2500,0.0863
77.3000,0.0866
77.3500,0.0896
77.4000,0.0984
77.4500,0.0996
77.5000,0.1092
77.5500,0.1087
77.6000,0.1219
77.6500,0.1195
77.7000,0.1241
77.7500,0.1305
77.8000,0.1400
77.8500,0.1449
77.9000,0.1427
77.9500,0.1555
78.0000,0.1551
78.0500,0.1617
78.1000,0.1636
78.1500,0.1707
78.2000,0.1780
78.2500,0.1758
78.3000,0.1903
78.3500,0.1875
78.4000,0.1893
78.4500,0.1952
78.5000,0.1949
78.5500,0.2011
78.6000,0.2031
78.6500,0.2046
78.7000,0.2075
78.7500,0.2027
78.8000,0.2094
78.8500,0.2039
78.9000,0.2039
78.9500,0.2032
79.0000,0.1999
79.0500,0.2036
79.1000,0.2013
79.1500,0.1976
79.2000,0.1967
79.2500,0.1890
79.3000,0.1895
79.3500,0.1831
79.4000,0.1794
79.4500,0.1761
79.5000,0.1704
79.5500,0.1699
79.6000,0.1590
79.6500,0.1593
79.7000,0.1540
79.7500,0.1460
79.8000,0.1443
79.8500,0.1350
79.9000,0.1394
79.9500,0.1321
80.0000,0.1253
80.0500,0.1133
80.1000,0.1096
80.1500,0.1017
80.2000,0.1001
80.2500,0.0984
80.3000,0.0918
80.3500,0.0872
80.4000,0.0801
80.4500,0.0804
80.5000,0.0695
80.5500,0.0723
80.6000,0.0717
80.6500,0.0637
80.7000,0.0595
80.7500,0.0554
80.8000,0.0613
80.8500,0.0528
80.9000,0.0573
80.9500,0.0505
81.0000,0.0555
81.0500,0.0499
81.1000,0.0563
81.1500,0.0523
81.2000,0.0558
81.2500,0.0541
81.3000,0.0607
81.3500,0.0623
81.4000,0.0608
81.4500,0.0672
81.5000,0.0688
81.5500,0.0755
81.6000,0.0724
81.6500,0.0831
81.7000,0.0803
81.7500,0.0879
81.8000,0.0889
81.8500,0.0967
81.9000,0.1032
81.9500,0.1008
82.0000,0.1151
82.0500,0.1168
82.1000,0.1241
82.1500,0.1294
82.2000,0.1389
82.2500,0.1364
82.3000,0.1426
82.3500,0.1463
82.4000,0.1526
82.4500,0.1642
82.5000,0.1625
82.5500,0.1737
82.6000,0.1711
82.6500,0.1721
82.7000,0.1833
82.7500,0.1817
82.8000,0.1894
82.8500,0.1890
82.9000,0.1937
82.9500,0.1979
83.0000,0.1946
83.0500,0.2022
83.1000,0.1998
83.1500,0.2001
83.2000,0.2038
83.2500,0.2007
83.3000,0.2066
83.3500,0.2012
83.4000,0.2048
83.4500,0.2056
83.5000,0.1994
83.5500,0.2045
83.6000,0.1986
83.6500,0.1967
83.7000,0.1964
83.7500,0.1914
83.8000,0.1946
83.8500,0.1851
83.9000,0.1865
83.9500,0.1865
84.0000,0.1732
84.0500,0.1764
84.1000,0.1679
84.1500,0.1626
84.2000,0.1577
84.2500,0.1483
84.3000,0.1502
84.3500,0.1333
84.4000,0.1370
84.4500,0.1266
84.5000,0.1251
84.5500,0.1170
84.6000,0.1166
84.6500,0.1146
84.7000,0.1020
84.7500,0.1008
84.8000,0.0911
84.8500,0.0922
84.9000,0.0808
84.9500,0.0826
85.0000,0.0788
85.0500,0.0715
85.1000,0.0708
85.1500,0.0659
85.2000,0.0698
85.2500,0.0610
85.3000,0.0636
85.3500,0.0541
85.4000,0.0587
85.4500,0.0503
85.5000,0.0563
85.5500,0.0502
85.6000,0.0494
85.6500,0.0475
85.7000,0.0514
85.7500,0.0530
85.8000,0.0482
85.8500,0.0526
85.9000,0.0509
85.9500,0.0579
86.0000,0.0562
86.0500,0.0619
86.1000,0.0578
86.1500,0.0654
86.2000,0.0637
86.2500,0.0726
86.3000,0.0669
86.3500,0.0715
86.4000,0.0711
86.4500,0.0766
86.5000,0.0802
86.5500,0.0766
86.6000,0.0956
86.6500,0.0907
86.7000,0.0960
86.7500,0.0946
86.8000,0.1082
86.8500,0.1080
86.9000,0.1060
86.9500,0.1150
87.0000,0.1143
87.0500,0.1219
87.1000,0.1200
87.1500,0.1266
87.2000,0.1219
87.2500,0.1273
87.3000,0.1268
87.3500,0.1339
87.4000,0.1335
87.4500,0.1312
87.5000,0.1350
87.5500,0.1345
87.6000,0.1409
87.6500,0.1364
87.7000,0.1408
87.7500,0.1343
87.8000,0.1386
87.8500,0.1330
87.9000,0.1389
87.9500,0.1372
88.0000,0.1319
88.0500,0.1332
88.1000,0.1303
88.1500,0.1350
88.2000,0.1273
88.2500,0.1299
88.3000,0.1221
88.3500,0.1250
88.4000,0.1164
88.4500,0.1206
88.5000,0.1180
88.5500,0.1172
88.6000,0.1122
88.6500,0.1070
88.7000,0.1107
88.7500,0.1017
88.8000,0.1044
88.8500,0.0976
88.9000,0.0953
88.9500,0.0909
89.0000,0.0885
89.0500,0.0921
89.1000,0.0820
89.1500,0.0857
89.2000,0.0766
89.2500,0.0769
89.3000,0.0697
89.3500,0.0702
89.4000,0.0714
89.4500,0.0668
89.5000,0.0647
89.5500,0.0597
89.6000,0.0643
89.6500,0.0572
89.7000,0.0601
89.7500,0.0520
89.8000,0.0567
89.8500,0.0496
89.9000,0.0547
89.9500,0.0496
90.0000,0.0495
90.0500,0.0457
90.1000,0.0483
90.1500,0.0493
90.2000,0.0477
90.2500,0.0465
90.3000,0.0424
90.3500,0.0484
90.4000,0.0426
90.4500,0.0486
90.5000,0.0417
90.5500,0.0446
90.6000,0.0413
90.6500,0.0468
90.7000,0.0463
90.7500,0.0481
90.8000,0.0451
90.8500,0.0441
90.9000,0.0499
90.9500,0.0457
91.0000,0.0500
91.0500,0.0436
91.1000,0.0493
91.1500,0.0446
91.2000,0.0510
91.2500,0.0480
91.3000,0.0526
91.3500,0.0473
91.4000,0.0493
91.4500,0.0528
91.5000,0.0520
91.5500,0.0529
91.6000,0.0483
91.6500,0.0549
91.7000,0.0498
91.7500,0.0558
91.8000,0.0495
91.8500,0.0537
91.9000,0.0494
91.9500,0.0558
92.0000,0.0531
92.0500,0.0566
92.1000,0.0516
92.1500,0.0529
92.2000,0.0561
92.2500,0.0550
92.3000,0.0551
92.3500,0.0504
92.4000,0.0568
92.4500,0.0516
92.5000,0.0566
92.5500,0.0499
92.6000,0.0537
92.6500,0.0491
92.7000,0.0554
92.7500,0.0530
92.8000,0.0561
92.8500,0.0506
92.9000,0.0514
92.9500,0.0555
93.0000,0.0531
93.0500,0.0538
93.1000,0.0490
93.1500,0.0554
93.2000,0.0492
93.2500,0.0553
93.3000,0.0488
93.3500,0.0546
93.4000,0.0481
93.4500,0.0537
93.5000,0.0518
93.5500,0.0548
93.6000,0.0501
93.6500,0.0510
93.7000,0.0551
93.7500,0.0532
93.8000,0.0534
93.8500,0.0487
93.9000,0.0554
93.9500,0.0504
94.0000,0.0558
94.0500,0.0491
94.1000,0.0554
94.1500,0.0489
94.2000,0.0552
94.2500,0.0528
94.3000,0.0569
94.3500,0.0513
94.4000,0.0532
94.4500,0.0567
94.5000,0.0554
94.5500,0.0553
94.6000,0.0517
94.6500,0.0585
94.7000,0.0538
94.7500,0.0586
94.8000,0.0521
94.8500,0.0585
94.9000,0.0532
94.9500,0.0604
95.0000,0.0566
95.0500,0.0619
95.1000,0.0550
95.1500,0.0603
95.2000,0.0605
95.2500,0.0625
95.3000,0.0590
95.3500,0.0600
95.4000,0.0652
95.4500,0.0640
95.5000,0.0643
95.5500,0.0598
95.6000,0.0673
95.6500,0.0630
95.7000,0.0682
95.7500,0.0618
95.8000,0.0681
95.8500,0.0627
95.9000,0.0699
95.9500,0.0660
96.0000,0.0715
96.0500,0.0650
96.1000,0.0687
96.1500,0.0715
96.2000,0.0721
96.2500,0.0717
96.3000,0.0675
96.3500,0.0706
96.4000,0.0688
96.4500,0.0757
96.5000,0.0701
96.5500,0.0757
96.6000,0.0690
96.6500,0.0728
96.7000,0.0744
96.7500,0.0735
96.8000,0.0733
96.8500,0.0676
96.9000,0.0718
96.9500,0.0677
97.0000,0.0740
97.0500,0.0682
97.1000,0.0724
97.1500,0.0655
97.2000,0.0693
97.2500,0.0696
97.3000,0.0690
97.3500,0.0651
97.4000,0.0630
97.4500,0.0616
97.5000,0.0629
97.5500,0.0653
97.6000,0.0583
97.6500,0.0602
97.7000,0.0567
97.7500,0.0623
97.8000,0.0555
97.8500,0.0597
97.9000,0.0526
97.9500,0.0581
98.0000,0.0552
98.0500,0.0579
98.1000,0.0521
98.1500,0.0538
98.2000,0.0567
98.2500,0.0553
98.3000,0.0547
98.3500,0.0507
98.4000,0.0536
98.4500,0.0544
98.5000,0.0592
98.5500,0.0532
98.6000,0.0605
98.6500,0.0562
98.7000,0.0655
98.7500,0.0608
98.8000,0.0708
98.8500,0.0649
98.9000,0.0712
98.9500,0.0756
99.0000,0.0810
99.0500,0.0829
99.1000,0.0829
99.1500,0.0914
99.2000,0.0917
99.2500,0.1012
99.3000,0.1021
99.3500,0.1142
99.4000,0.1151
99.4500,0.1176
99.5000,0.1233
99.5500,0.1268
99.6000,0.1380
99.6500,0.1440
99.7000,0.1568
99.7500,0.1596
99.8000,0.1673
99.8500,0.1760
99.9000,0.1810
99.9500,0.1958
100.0000,0.2032
100.0500,0.2120
100.1000,0.2179
100.1500,0.2202
100.2000,0.2318
100.2500,0.2350
100.3000,0.2471
100.3500,0.2511
100.4000,0.2638
100.4500,0.2691
100.5000,0.2717
100.5500,0.2803
100.6000,0.2795
100.6500,0.2897
100.7000,0.2921
100.7500,0.2997
100.8000,0.3044
100.8500,0.3009
100.9000,0.3128
100.9500,0.3103
101.0000,0.3095
101.0500,0.3152
101.1000,0.3112
101.1500,0.3155
101.2000,0.3115
101.2500,0.3114
101.3000,0.3147
101.3500,0.3051
101.4000,0.3057
101.4500,0.3049
101.5000,0.2989
101.5500,0.2959
101.6000,0.2860
101.6500,0.2859
101.7000,0.2738
101.7500,0.2700
101.8000,0.2687
101.8500,0.2548
101.9000,0.2511
101.9500,0.2401
102.0000,0.2342
102.0500,0.2153
102.1000,0.2078
102.1500,0.2094
102.2000,0.1872
102.2500,0.1878
102.3000,0.1825
102.3500,0.1706
102.4000,0.1679
102.4500,0.1543
102.5000,0.1515
102.5500,0.1330
102.6000,0.1317
102.6500,0.1234
102.7000,0.1097
102.7500,0.1072
102.8000,0.0969
102.8500,0.0983
102.9000,0.0899
102.9500,0.0938
103.0000,0.0910
103.0500,0.0865
103.1000,0.0900
103.1500,0.0884
103.2000,0.0958
103.2500,0.0966
103.3000,0.1041
103.3500,0.1038
103.4000,0.1109
103.4500,0.1224
103.5000,0.1301
103.5500,0.1428
103.6000,0.1478
103.6500,0.1731
103.7000,0.1768
103.7500,0.1853
103.8000,0.2032
103.8500,0.2189
103.9000,0.2399
103.9500,0.2614
104.0000,0.2899
104.0500,0.3034
104.1000,0.3174
104.1500,0.3496
104.2000,0.3690
104.2500,0.3825
104.3000,0.4088
104.3500,0.4220
104.4000,0.4472
104.4500,0.4812
104.5000,0.4926
104.5500,0.5120
104.6000,0.5743
104.6500,0.5824
104.7000,0.6002
104.7500,0.6146
104.8000,0.6512
104.8500,0.6815
104.9000,0.6813
104.9500,0.7285
105.0000,0.7342
105.0500,0.7484
105.1000,0.7604
105.1500,0.7698
105.2000,0.7883
105.2500,0.8015
105.3000,0.8102
105.3500,0.8216
105.4000,0.8292
105.4500,0.8295
105.5000,0.8351
105.5500,0.8431
105.6000,0.8417
105.6500,0.8400
105.7000,0.8435
105.7500,0.8386
105.8000,0.8308
105.8500,0.8192
105.9000,0.8129
105.9500,0.8105
106.0000,0.7979
106.0500,0.7539
106.1000,0.7513
106.1500,0.7416
106.2000,0.7191
106.2500,0.6838
106.3000,0.6704
106.3500,0.6495
106.4000,0.6288
106.4500,0.5984
106.5000,0.5690
106.5500,0.5593
106.6000,0.5173
106.6500,0.4963
106.7000,0.4834
106.7500,0.4544
106.8000,0.4364
106.8500,0.3972
106.9000,0.3551
106.9500,0.3445
107.0000,0.3382
107.0500,0.2870
107.1000,0.2646
107.1500,0.2498
107.2000,0.2414
107.2500,0.2115
107.3000,0.2001
107.3500,0.1951
107.4000,0.1665
107.4500,0.1645
107.5000,0.1558
107.5500,0.1469
107.6000,0.1445
107.6500,0.1409
107.7000,0.1481
107.7500,0.1484
107.8000,0.1588
107.8500,0.1604
107.9000,0.1643
107.9500,0.1887
108.0000,0.1964
108.0500,0.2175
108.1000,0.2361
108.1500,0.2638
108.2000,0.2924
108.2500,0.3240
108.3000,0.3488
108.3500,0.3683
108.4000,0.3865
108.4500,0.4495
108.5000,0.4653
108.5500,0.4981
108.6000,0.5700
108.6500,0.5954
108.7000,0.6125
108.7500,0.6893
108.8000,0.7253
108.8500,0.7724
108.9000,0.8246
108.9500,0.8612
109.0000,0.9016
109.0500,0.9491
109.1000,0.9758
109.1500,1.0249
109.2000,1.0966
109.2500,1.1351
109.3000,1.1561
109.3500,1.2039
109.4000,1.2410
109.4500,1.2616
109.5000,1.3466
109.5500,1.3733
109.6000,1.4068
109.6500,1.4455
109.7000,1.4551
109.7500,1.4805
109.8000,1.5024
109.8500,1.5105
109.9000,1.5429
109.9500,1.5490
110.0000,1.5513
110.0500,1.5542
110.1000,1.5578
110.1500,1.5578
110.2000,1.5448
110.2500,1.5392
110.3000,1.5344
110.3500,1.5065
110.4000,1.4967
110.4500,1.4678
110.5000,1.4447
110.5500,1.4163
110.6000,1.3875
110.6500,1.3755
110.7000,1.3522
110.7500,1.2987
110.8000,1.2477
110.8500,1.2233
110.9000,1.1605
110.9500,1.1163
111.0000,1.1030
111.0500,1.0105
111.1000,0.9837
111.1500,0.9527
111.2000,0.8660
111.2500,0.8476
111.3000,0.8187
111.3500,0.7197
111.4000,0.7116
111.4500,0.6536
111.5000,0.5714
111.5500,0.5579
111.6000,0.5298
111.6500,0.4624
111.7000,0.3754
111.7500,0.3639
111.8000,0.3443
111.8500,0.3225
111.9000,0.3045
111.9500,0.2971
112.0000,0.2481
112.0500,0.2411
112.1000,0.2328
112.1500,0.2099
112.2000,0.2092
112.2500,0.2025
112.3000,0.2237
112.3500,0.2217
112.4000,0.2245
112.4500,0.2382
112.5000,0.2763
112.5500,0.3005
112.6000,0.3062
112.6500,0.3797
112.7000,0.4025
112.7500,0.4276
112.8000,0.5276
112.8500,0.5390
112.9000,0.5792
112.9500,0.6214
113.0000,0.7225
113.0500,0.7578
113.1000,0.8130
113.1500,0.8753
113.2000,0.9397
113.2500,0.9967
113.3000,1.0849
113.3500,1.1269
113.4000,1.1656
113.4500,1.2573
113.5000,1.3090
113.5500,1.3891
113.6000,1.4677
113.6500,1.5247
113.7000,1.6526
113.7500,1.7056
113.8000,1.7419
113.8500,1.8391
113.9000,1.8598
113.9500,1.8918
114.0000,1.9345
114.0500,1.9629
114.1000,2.0317
114.1500,2.0925
114.2000,2.1118
114.2500,2.1349
114.3000,2.2372
114.3500,2.2436
114.4000,2.2523
114.4500,2.2831
114.5000,2.2983
114.5500,2.3068
114.6000,2.3017
114.6500,2.2933
114.7000,2.2881
114.7500,2.2772
114.8000,2.2568
114.8500,2.2202
114.9000,2.2033
114.9500,2.1622
115.0000,2.1178
115.0500,2.0862
115.1000,2.0482
115.1500,2.0394
115.2000,1.9263
115.2500,1.9075
115.3000,1.8785
115.3500,1.8657
115.4000,1.8288
115.4500,1.6943
115.5000,1.5218
115.5500,1.5127
115.6000,1.4738
115.6500,1.3955
115.7000,1.1473
115.7500,1.1269
115.8000,1.1217
115.8500,1.0161
115.9000,0.9431
115.9500,0.9073
116.0000,0.8623
116.0500,0.7565
116.1000,0.6962
116.1500,0.6183
116.2000,0.5841
116.2500,0.5597
116.3000,0.4971
116.3500,0.4036
116.4000,0.3918
116.4500,0.3670
116.5000,0.3131
116.5500,0.3169
116.6000,0.2974
116.6500,0.2765
116.7000,0.2699
116.7500,0.2626
116.8000,0.2693
116.8500,0.2645
116.9000,0.2701
116.9500,0.3085
117.0000,0.3401
117.0500,0.3554
117.1000,0.3848
117.1500,0.4822
117.2000,0.5188
117.2500,0.5525
117.3000,0.6318
117.3500,0.6727
117.4000,0.6960
117.4500,0.8040
117.5000,0.8890
117.5500,0.9502
117.6000,1.0825
117.6500,1.1263
117.7000,1.1781
117.7500,1.3179
117.8000,1.3844
117.8500,1.4901
117.9000,1.5627
117.9500,1.6267
118.0000,1.7028
118.0500,1.8371
118.1000,1.9207
118.1500,1.9387
118.2000,2.0549
118.2500,2.1570
118.3000,2.1999
118.3500,2.2928
118.4000,2.3821
118.4500,2.3943
118.5000,2.4515
118.5500,2.5847
118.6000,2.6483
118.6500,2.6867
118.7000,2.7208
118.7500,2.7631
118.8000,2.7892
118.8500,2.8434
118.9000,2.8648
118.9500,2.8805
119.0000,2.9052
119.0500,2.9064
119.1000,2.9048
119.1500,2.8864
119.2000,2.8778
119.2500,2.8612
119.3000,2.8276
119.3500,2.8119
119.4000,2.7598
119.4500,2.7121
119.5000,2.6874
119.5500,2.6198
119.6000,2.5665
119.6500,2.5307
119.7000,2.4340
119.7500,2.3891
119.8000,2.2518
119.8500,2.2232
119.9000,2.1520
119.9500,2.0058
120.0000,1.9322
120.0500,1.8455
120.1000,1.7388
120.1500,1.6898
120.2000,1.6101
120.2500,1.4936
120.3000,1.4415
120.3500,1.3765
120.4000,1.2610
120.4500,1.1701
120.5000,1.0753
120.5500,0.9525
120.6000,0.8882
120.6500,0.8414
120.7000,0.6884
120.7500,0.6607
120.8000,0.6234
120.8500,0.5365
120.9000,0.5082
120.9500,0.4546
121.0000,0.4033
121.0500,0.3876
121.1000,0.3362
121.1500,0.3267
121.2000,0.3148
121.2500,0.3127
121.3000,0.3062
121.3500,0.3095
121.4000,0.3315
121.4500,0.3321
121.5000,0.3728
121.5500,0.3886
121.6000,0.4119
121.6500,0.4769
121.7000,0.5068
121.7500,0.5396
121.8000,0.6552
121.8500,0.6793
121.9000,0.7425
121.9500,0.9471
122.0000,1.0066
122.0500,1.0298
122.1000,1.1954
122.1500,1.2559
122.2000,1.3236
122.2500,1.4167
122.3000,1.4654
122.3500,1.5293
122.4000,1.7308
122.4500,1.8812
122.5000,1.8989
122.5500,2.0647
122.6000,2.1180
122.6500,2.2034
122.7000,2.3472
122.7500,2.4465
122.8000,2.5898
122.8500,2.6311
122.9000,2.6858
122.9500,2.7717
123.0000,2.8082
123.0500,2.8526
123.1000,2.9254
123.1500,2.9865
123.2000,3.0226
123.2500,3.0657
123.3000,3.0997
123.3500,3.1224
123.4000,3.1358
123.4500,3.1456
123.5000,3.1578
123.5500,3.1569
123.6000,3.1502
123.6500,3.1455
123.7000,3.1381
123.7500,3.1088
123.8000,3.0379
123.8500,3.0185
123.9000,2.9826
123.9500,2.9029
124.0000,2.8186
124.0500,2.7545
124.1000,2.7090
124.1500,2.5919
124.2000,2.5260
124.2500,2.4689
124.3000,2.3568
124.3500,2.2982
124.4000,2.1965
124.4500,2.1385
124.5000,2.0651
124.5500,1.8895
124.6000,1.8390
124.6500,1.7334
124.7000,1.5708
124.7500,1.5597
124.8000,1.4859
124.8500,1.3358
124.9000,1.3166
124.9500,1.2887
125.0000,1.1530
125.0500,1.0413
125.1000,0.9035
125.1500,0.8177
125.2000,0.7838
125.2500,0.7536
125.3000,0.6537
125.3500,0.4675
125.4000,0.4639
125.4500,0.4347
125.5000,0.3925
125.5500,0.3770
125.6000,0.3348
125.6500,0.3260
125.7000,0.3186
125.7500,0.2985
125.8000,0.3043
125.8500,0.3044
125.9000,0.3094
125.9500,0.3510
126.0000,0.3686
126.0500,0.3923
126.1000,0.4353
126.1500,0.4582
126.2000,0.4977
126.2500,0.5701
126.3000,0.6282
126.3500,0.6727
126.4000,0.8030
126.4500,0.8334
126.5000,0.8750
126.5500,0.9763
126.6000,1.0740
126.6500,1.1689
126.7000,1.2828
126.7500,1.3322
126.8000,1.4035
126.8500,1.5461
126.9000,1.6319
126.9500,1.7009
127.0000,1.7984
127.0500,1.8719
127.1000,1.9260
127.1500,2.0412
127.2000,2.0841
127.2500,2.1650
127.3000,2.2780
127.3500,2.3402
127.4000,2.3723
127.4500,2.4811
127.5000,2.5088
127.5500,2.5929
127.6000,2.6261
127.6500,2.6491
127.7000,2.7146
127.7500,2.7234
127.8000,2.7432
127.8500,2.7784
127.9000,2.7895
127.9500,2.7989
128.0000,2.8013
128.0500,2.7996
128.1000,2.7864
128.1500,2.7760
128.2000,2.7650
128.2500,2.7319
128.3000,2.7014
128.3500,2.6553
128.4000,2.6325
128.4500,2.5617
128.5000,2.5331
128.5500,2.4583
128.6000,2.4257
128.6500,2.2971
128.7000,2.2775
128.7500,2.2555
128.8000,2.1004
128.8500,2.0319
128.9000,1.8685
128.9500,1.8462
129.0000,1.7967
129.0500,1.6760
129.1000,1.5970
129.1500,1.5361
129.2000,1.4007
129.2500,1.3338
129.3000,1.2663
129.3500,1.2191
129.4000,1.0641
129.4500,0.9960
129.5000,0.9659
129.5500,0.8702
129.6000,0.8199
129.6500,0.7037
129.7000,0.6610
129.7500,0.6078
129.8000,0.5537
129.8500,0.5099
129.9000,0.4655
129.9500,0.3952
130.0000,0.3751
130.0500,0.3316
130.1000,0.3029
130.1500,0.2715
130.2000,0.2614
130.2500,0.2558
130.3000,0.2503
130.3500,0.2520
130.4000,0.2516
130.4500,0.2809
130.5000,0.2855
130.5500,0.3163
130.6000,0.3352
130.6500,0.3884
130.7000,0.4308
130.7500,0.4568
130.8000,0.5114
130.8500,0.5737
130.9000,0.6157
130.9500,0.6761
131.0000,0.7469
131.0500,0.7540
131.1000,0.8582
131.1500,0.8917
131.2000,0.9400
131.2500,1.0368
131.3000,1.0721
131.3500,1.1047
131.4000,1.2239
131.4500,1.2739
131.5000,1.3122
131.5500,1.4833
131.6000,1.5380
131.6500,1.5346
131.7000,1.6472
131.7500,1.7031
131.8000,1.7289
131.8500,1.7755
131.9000,1.8043
131.9500,1.8453
132.0000,1.9182
132.0500,1.9673
132.1000,1.9878
132.1500,2.0218
132.2000,2.0392
132.2500,2.0536
132.3000,2.0741
132.3500,2.0840
132.4000,2.0878
132.4500,2.0814
132.5000,2.0797
132.5500,2.0669
132.6000,2.0567
132.6500,2.0463
132.7000,2.0223
132.7500,1.9945
132.8000,1.9661
132.8500,1.9253
132.9000,1.8871
132.9500,1.8665
133.0000,1.7897
133.0500,1.7658
133.1000,1.7077
133.1500,1.6534
133.2000,1.6282
133.2500,1.5895
133.3000,1.5184
133.3500,1.4454
133.4000,1.4138
133.4500,1.2943
133.5000,1.2237
133.5500,1.2022
133.6000,1.1252
133.6500,1.0608
133.7000,1.0186
133.7500,0.9103
133.8000,0.8740
133.8500,0.8321
133.9000,0.7189
133.9500,0.6998
134.0000,0.6730
134.0500,0.6002
134.1000,0.5724
134.1500,0.5287
134.2000,0.4511
134.2500,0.4212
134.3000,0.3791
134.3500,0.3482
134.4000,0.3250
134.4500,0.2849
134.5000,0.2663
134.5500,0.2612
134.6000,0.2452
134.6500,0.2292
134.7000,0.1980
134.7500,0.1854
134.8000,0.1819
134.8500,0.1856
134.9000,0.1818
134.9500,0.2142
135.0000,0.2308
135.0500,0.2381
135.1000,0.2541
135.1500,0.2783
135.2000,0.3153
135.2500,0.3319
135.3000,0.3613
135.3500,0.4099
135.4000,0.4360
135.4500,0.4705
135.5000,0.5226
135.5500,0.5560
135.6000,0.5932
135.6500,0.6475
135.7000,0.6743
135.7500,0.6974
135.8000,0.7711
135.8500,0.8123
135.9000,0.8428
135.9500,0.8735
136.0000,0.9593
136.0500,0.9807
136.1000,1.0010
136.1500,1.0885
136.2000,1.1006
136.2500,1.1255
136.3000,1.1862
136.3500,1.2113
136.4000,1.2254
136.4500,1.2642
136.5000,1.2805
136.5500,1.3076
136.6000,1.3189
136.6500,1.3328
136.7000,1.3534
136.7500,1.3577
136.8000,1.3648
136.8500,1.3683
136.9000,1.3663
136.9500,1.3683
137.0000,1.3635
137.0500,1.3584
137.1000,1.3455
137.1500,1.3379
137.2000,1.3224
137.2500,1.3101
137.3000,1.2753
137.3500,1.2690
137.4000,1.2545
137.4500,1.2025
137.5000,1.1844
137.5500,1.1369
137.6000,1.1001
137.6500,1.0940
137.7000,1.0277
137.7500,1.0093
137.8000,0.9782
137.8500,0.9361
137.9000,0.8761
137.9500,0.8465
138.0000,0.8189
138.0500,0.7565
138.1000,0.7242
138.1500,0.6938
138.2000,0.6363
138.2500,0.6034
138.3000,0.5792
138.3500,0.5139
138.4000,0.4617
138.4500,0.4493
138.5000,0.3913
138.5500,0.3725
138.6000,0.3450
138.6500,0.3043
138.7000,0.2947
138.7500,0.2771
138.8000,0.2280
138.8500,0.2193
138.9000,0.2059
138.9500,0.1918
139.0000,0.1544
139.0500,0.1495
139.1000,0.1492
139.1500,0.1297
139.2000,0.1308
139.2500,0.1207
139.3000,0.1213
139.3500,0.1189
139.4000,0.1242
139.4500,0.1288
139.5000,0.1268
139.5500,0.1418
139.6000,0.1440
139.6500,0.1636
139.7000,0.1732
139.7500,0.1950
139.8000,0.2095
139.8500,0.2334
139.9000,0.2562
139.9500,0.2590
140.0000,0.2757
140.0500,0.3039
140.1000,0.3176
140.1500,0.3418
140.2000,0.3650
