tempo,intensidade
184.9750,0.0466
185.0000,0.0413
185.0250,0.0414
185.0500,0.0470
185.0750,0.0455
185.1000,0.0396
185.1250,0.0424
185.1500,0.0471
185.1750,0.0442
185.2000,0.0386
185.2250,0.0436
185.2500,0.0472
185.2750,0.0430
185.3000,0.0385
185.3250,0.0453
185.3500,0.0470
185.3750,0.0419
185.4000,0.0387
185.4250,0.0469
185.4500,0.0462
185.4750,0.0408
185.5000,0.0398
185.5250,0.0439
185.5500,0.0456
185.5750,0.0401
185.6000,0.0410
185.6250,0.0455
185.6500,0.0450
185.6750,0.0405
185.7000,0.0427
185.7250,0.0473
185.7500,0.0441
185.7750,0.0405
185.8000,0.0446
185.8250,0.0494
185.8500,0.0432
185.8750,0.0424
185.9000,0.0464
185.9250,0.0511
185.9500,0.0432
185.9750,0.0439
186.0000,0.0483
186.0250,0.0519
186.0500,0.0429
186.0750,0.0448
186.1000,0.0494
186.1250,0.0519
186.1500,0.0471
186.1750,0.0457
186.2000,0.0516
186.2250,0.0516
186.2500,0.0456
186.2750,0.0481
186.3000,0.0531
186.3250,0.0513
186.3500,0.0456
186.3750,0.0495
186.4000,0.0541
186.4250,0.0501
186.4500,0.0452
186.4750,0.0505
186.5000,0.0534
186.5250,0.0490
186.5500,0.0450
186.5750,0.0518
186.6000,0.0532
186.6250,0.0478
186.6500,0.0450
186.6750,0.0526
186.7000,0.0518
186.7250,0.0458
186.7500,0.0452
186.7750,0.0527
186.8000,0.0497
186.8250,0.0446
186.8500,0.0448
186.8750,0.0494
186.9000,0.0486
186.9250,0.0437
186.9500,0.0457
186.9750,0.0504
187.0000,0.0461
187.0250,0.0429
187.0500,0.0454
187.0750,0.0512
187.1000,0.0437
187.1250,0.0429
187.1500,0.0465
187.1750,0.0505
187.2000,0.0421
187.2250,0.0423
187.2500,0.0473
187.2750,0.0502
187.3000,0.0413
187.3250,0.0428
187.3500,0.0479
187.3750,0.0493
187.4000,0.0411
187.4250,0.0437
187.4500,0.0493
187.4750,0.0483
187.5000,0.0424
187.5250,0.0449
187.5500,0.0495
187.5750,0.0466
187.6000,0.0415
187.6250,0.0471
187.6500,0.0504
187.6750,0.0463
187.7000,0.0418
187.7250,0.0482
187.7500,0.0510
187.7750,0.0456
187.8000,0.0429
187.8250,0.0504
187.8500,0.0505
187.8750,0.0458
187.9000,0.0437
187.9250,0.0520
187.9500,0.0504
187.9750,0.0450
188.0000,0.0450
188.0250,0.0535
188.0500,0.0505
188.0750,0.0453
188.1000,0.0464
188.1250,0.0543
188.1500,0.0501
188.1750,0.0461
188.2000,0.0492
188.2250,0.0535
188.2500,0.0499
188.2750,0.0473
188.3000,0.0512
188.3250,0.0562
188.3500,0.0490
188.3750,0.0491
188.4000,0.0537
188.4250,0.0567
188.4500,0.0492
188.4750,0.0506
188.5000,0.0561
188.5250,0.0564
188.5500,0.0492
188.5750,0.0527
188.6000,0.0569
188.6250,0.0552
188.6500,0.0495
188.6750,0.0541
188.7000,0.0576
188.7250,0.0537
188.7500,0.0489
188.7750,0.0551
188.8000,0.0565
188.8250,0.0518
188.8500,0.0481
188.8750,0.0556
188.9000,0.0551
188.9250,0.0494
188.9500,0.0484
188.9750,0.0563
189.0000,0.0530
189.0250,0.0473
189.0500,0.0482
189.0750,0.0544
189.1000,0.0505
189.1250,0.0462
189.1500,0.0488
189.1750,0.0532
189.2000,0.0479
189.2250,0.0454
189.2500,0.0483
189.2750,0.0529
189.3000,0.0459
189.3250,0.0452
189.3500,0.0490
189.3750,0.0529
189.4000,0.0435
189.4250,0.0450
189.4500,0.0488
189.4750,0.0517
189.5000,0.0434
189.5250,0.0457
189.5500,0.0502
189.5750,0.0507
189.6000,0.0434
189.6250,0.0455
189.6500,0.0517
189.6750,0.0491
189.7000,0.0433
189.7250,0.0470
189.7500,0.0515
189.7750,0.0482
189.8000,0.0446
189.8250,0.0486
189.8500,0.0520
189.8750,0.0477
189.9000,0.0440
189.9250,0.0506
189.9500,0.0520
189.9750,0.0468
190.0000,0.0444
190.0250,0.0524
190.0500,0.0516
190.0750,0.0467
190.1000,0.0462
190.1250,0.0546
190.1500,0.0518
190.1750,0.0462
190.2000,0.0492
190.2250,0.0560
190.2500,0.0518
190.2750,0.0480
190.3000,0.0513
190.3250,0.0563
190.3500,0.0512
190.3750,0.0499
190.4000,0.0544
190.4250,0.0582
190.4500,0.0508
190.4750,0.0517
190.5000,0.0574
190.5250,0.0585
190.5500,0.0509
190.5750,0.0545
190.6000,0.0594
190.6250,0.0580
190.6500,0.0518
190.6750,0.0571
190.7000,0.0605
190.7250,0.0569
190.7500,0.0532
190.7750,0.0591
190.8000,0.0595
190.8250,0.0549
190.8500,0.0520
190.8750,0.0603
190.9000,0.0582
190.9250,0.0525
190.9500,0.0527
190.9750,0.0599
191.0000,0.0560
191.0250,0.0506
191.0500,0.0540
191.0750,0.0586
191.1000,0.0532
191.1250,0.0510
191.1500,0.0555
191.1750,0.0556
191.2000,0.0500
191.2250,0.0509
191.2500,0.0556
191.2750,0.0568
191.3000,0.0483
191.3250,0.0513
191.3500,0.0553
191.3750,0.0551
191.4000,0.0470
191.4250,0.0508
191.4500,0.0552
191.4750,0.0526
191.5000,0.0480
191.5250,0.0522
191.5500,0.0540
191.5750,0.0498
191.6000,0.0467
191.6250,0.0520
191.6500,0.0535
191.6750,0.0481
191.7000,0.0477
191.7250,0.0523
191.7500,0.0522
191.7750,0.0457
191.8000,0.0448
191.8250,0.0525
191.8500,0.0501
191.8750,0.0443
191.9000,0.0456
191.9250,0.0533
191.9500,0.0493
191.9750,0.0447
192.0000,0.0467
192.0250,0.0526
192.0500,0.0485
192.0750,0.0446
192.1000,0.0475
192.1250,0.0542
192.1500,0.0485
192.1750,0.0464
192.2000,0.0509
192.2250,0.0528
192.2500,0.0475
192.2750,0.0482
192.3000,0.0533
192.3250,0.0556
192.3500,0.0474
192.3750,0.0503
192.4000,0.0556
192.4250,0.0561
192.4500,0.0491
192.4750,0.0531
192.5000,0.0582
192.5250,0.0559
192.5500,0.0518
192.5750,0.0569
192.6000,0.0598
192.6250,0.0558
192.6500,0.0543
192.6750,0.0598
192.7000,0.0597
192.7250,0.0545
192.7500,0.0566
192.7750,0.0612
192.8000,0.0586
192.8250,0.0536
192.8500,0.0550
192.8750,0.0615
192.9000,0.0573
192.9250,0.0531
192.9500,0.0574
192.9750,0.0606
193.0000,0.0549
193.0250,0.0539
193.0500,0.0596
193.0750,0.0587
193.1000,0.0534
193.1250,0.0552
193.1500,0.0608
193.1750,0.0608
193.2000,0.0532
193.2250,0.0569
193.2500,0.0614
193.2750,0.0579
193.3000,0.0533
193.3250,0.0589
193.3500,0.0602
193.3750,0.0556
193.4000,0.0517
193.4250,0.0574
193.4500,0.0573
193.4750,0.0516
193.5000,0.0538
193.5250,0.0579
193.5500,0.0546
193.5750,0.0494
193.6000,0.0500
193.6250,0.0576
193.6500,0.0527
193.6750,0.0482
193.7000,0.0501
193.7250,0.0552
193.7500,0.0492
193.7750,0.0473
193.8000,0.0506
193.8250,0.0526
193.8500,0.0469
193.8750,0.0467
193.9000,0.0513
193.9250,0.0506
193.9500,0.0451
193.9750,0.0466
194.0000,0.0515
194.0250,0.0490
194.0500,0.0452
194.0750,0.0483
194.1000,0.0530
194.1250,0.0520
194.1500,0.0453
194.1750,0.0490
194.2000,0.0539
194.2250,0.0506
194.2500,0.0466
194.2750,0.0508
194.3000,0.0538
194.3250,0.0500
194.3500,0.0478
194.3750,0.0525
194.4000,0.0542
194.4250,0.0491
194.4500,0.0497
194.4750,0.0542
194.5000,0.0547
194.5250,0.0486
194.5500,0.0529
194.5750,0.0571
194.6000,0.0543
194.6250,0.0492
194.6500,0.0553
194.6750,0.0581
194.7000,0.0543
194.7250,0.0498
194.7500,0.0540
194.7750,0.0583
194.8000,0.0530
194.8250,0.0520
194.8500,0.0572
194.8750,0.0582
194.9000,0.0528
194.9250,0.0541
194.9500,0.0597
194.9750,0.0565
195.0000,0.0529
195.0250,0.0567
195.0500,0.0611
195.0750,0.0547
195.1000,0.0536
195.1250,0.0590
195.1500,0.0618
195.1750,0.0576
195.2000,0.0558
195.2250,0.0614
195.2500,0.0608
195.2750,0.0561
195.3000,0.0578
195.3250,0.0617
195.3500,0.0589
195.3750,0.0536
195.4000,0.0602
195.4250,0.0608
195.4500,0.0562
195.4750,0.0518
195.5000,0.0561
195.5250,0.0584
195.5500,0.0525
195.5750,0.0521
195.6000,0.0575
195.6250,0.0561
195.6500,0.0510
195.6750,0.0530
195.7000,0.0568
195.7250,0.0530
195.7500,0.0495
195.7750,0.0531
195.8000,0.0567
195.8250,0.0489
195.8500,0.0480
195.8750,0.0523
195.9000,0.0557
195.9250,0.0517
195.9500,0.0482
195.9750,0.0523
196.0000,0.0540
196.0250,0.0490
196.0500,0.0475
196.0750,0.0522
196.1000,0.0532
196.1250,0.0477
196.1500,0.0480
196.1750,0.0533
196.2000,0.0506
196.2250,0.0451
196.2500,0.0495
196.2750,0.0529
196.3000,0.0493
196.3250,0.0443
196.3500,0.0503
196.3750,0.0526
196.4000,0.0478
196.4250,0.0439
196.4500,0.0505
196.4750,0.0524
196.5000,0.0469
196.5250,0.0445
196.5500,0.0526
196.5750,0.0522
196.6000,0.0463
196.6250,0.0458
196.6500,0.0498
196.6750,0.0514
196.7000,0.0464
196.7250,0.0473
196.7500,0.0521
196.7750,0.0511
196.8000,0.0469
196.8250,0.0497
196.8500,0.0544
196.8750,0.0510
196.9000,0.0484
196.9250,0.0534
196.9500,0.0578
196.9750,0.0505
197.0000,0.0501
197.0250,0.0548
197.0500,0.0577
197.0750,0.0533
197.1000,0.0517
197.1250,0.0568
197.1500,0.0577
197.1750,0.0529
197.2000,0.0549
197.2250,0.0582
197.2500,0.0565
197.2750,0.0516
197.3000,0.0561
197.3250,0.0591
197.3500,0.0551
197.3750,0.0509
197.4000,0.0579
197.4250,0.0580
197.4500,0.0529
197.4750,0.0508
197.5000,0.0584
197.5250,0.0569
197.5500,0.0512
197.5750,0.0515
197.6000,0.0569
197.6250,0.0543
197.6500,0.0501
197.6750,0.0524
197.7000,0.0573
197.7250,0.0516
197.7500,0.0490
197.7750,0.0524
197.8000,0.0570
197.8250,0.0492
197.8500,0.0493
197.8750,0.0540
197.9000,0.0564
197.9250,0.0470
197.9500,0.0488
197.9750,0.0535
198.0000,0.0547
198.0250,0.0486
198.0500,0.0489
198.0750,0.0534
198.1000,0.0515
198.1250,0.0454
198.1500,0.0492
198.1750,0.0527
198.2000,0.0488
198.2250,0.0433
198.2500,0.0486
198.2750,0.0518
198.3000,0.0476
198.3250,0.0426
198.3500,0.0496
198.3750,0.0506
198.4000,0.0454
198.4250,0.0432
198.4500,0.0501
198.4750,0.0498
198.5000,0.0439
198.5250,0.0431
198.5500,0.0511
198.5750,0.0486
198.6000,0.0425
198.6250,0.0431
198.6500,0.0513
198.6750,0.0475
198.7000,0.0425
198.7250,0.0450
198.7500,0.0498
198.7750,0.0464
198.8000,0.0433
198.8250,0.0465
198.8500,0.0520
198.8750,0.0454
198.9000,0.0449
198.9250,0.0483
198.9500,0.0523
198.9750,0.0446
199.0000,0.0453
199.0250,0.0504
199.0500,0.0526
199.0750,0.0456
199.1000,0.0476
199.1250,0.0520
199.1500,0.0533
199.1750,0.0454
199.2000,0.0490
199.2250,0.0537
199.2500,0.0525
199.2750,0.0471
199.3000,0.0503
199.3250,0.0554
199.3500,0.0516
199.3750,0.0471
199.4000,0.0522
199.4250,0.0553
199.4500,0.0504
199.4750,0.0468
199.5000,0.0529
199.5250,0.0544
199.5500,0.0493
199.5750,0.0471
199.6000,0.0546
199.6250,0.0535
199.6500,0.0476
199.6750,0.0475
199.7000,0.0553
199.7250,0.0513
199.7500,0.0466
199.7750,0.0476
199.8000,0.0542
199.8250,0.0500
199.8500,0.0464
199.8750,0.0487
199.9000,0.0535
199.9250,0.0479
199.9500,0.0455
199.9750,0.0489
200.0000,0.0537
200.0250,0.0456
200.0500,0.0460
200.0750,0.0491
200.1000,0.0524
200.1250,0.0439
200.1500,0.0452
200.1750,0.0493
200.2000,0.0515
200.2250,0.0433
200.2500,0.0458
200.2750,0.0502
200.3000,0.0498
200.3250,0.0421
200.3500,0.0452
200.3750,0.0502
200.4000,0.0481
200.4250,0.0422
200.4500,0.0454
200.4750,0.0502
200.5000,0.0467
200.5250,0.0413
200.5500,0.0467
200.5750,0.0495
200.6000,0.0453
200.6250,0.0405
200.6500,0.0472
200.6750,0.0491
200.7000,0.0432
200.7250,0.0406
200.7500,0.0486
200.7750,0.0481
200.8000,0.0423
200.8250,0.0412
200.8500,0.0487
200.8750,0.0466
200.9000,0.0413
200.9250,0.0422
200.9500,0.0492
200.9750,0.0459
201.0000,0.0404
201.0250,0.0431
201.0500,0.0492
201.0750,0.0444
201.1000,0.0403
201.1250,0.0432
201.1500,0.0493
201.1750,0.0432
201.2000,0.0416
201.2250,0.0453
201.2500,0.0500
201.2750,0.0428
201.3000,0.0424
201.3250,0.0461
201.3500,0.0504
201.3750,0.0424
201.4000,0.0436
201.4250,0.0477
201.4500,0.0507
201.4750,0.0426
201.5000,0.0447
201.5250,0.0499
201.5500,0.0505
201.5750,0.0425
201.6000,0.0459
201.6250,0.0516
201.6500,0.0494
201.6750,0.0426
201.7000,0.0470
201.7250,0.0514
201.7500,0.0484
201.7750,0.0430
201.8000,0.0481
201.8250,0.0512
201.8500,0.0468
201.8750,0.0431
201.9000,0.0491
201.9250,0.0509
201.9500,0.0457
201.9750,0.0430
202.0000,0.0503
202.0250,0.0500
202.0500,0.0438
202.0750,0.0426
202.1000,0.0509
202.1250,0.0486
202.1500,0.0429
202.1750,0.0428
202.2000,0.0495
202.2250,0.0466
202.2500,0.0418
202.2750,0.0433
202.3000,0.0499
202.3250,0.0444
202.3500,0.0411
202.3750,0.0434
202.4000,0.0484
202.4250,0.0426
202.4500,0.0413
202.4750,0.0441
202.5000,0.0490
202.5250,0.0407
202.5500,0.0410
202.5750,0.0445
202.6000,0.0486
202.6250,0.0402
202.6500,0.0409
202.6750,0.0456
202.7000,0.0479
202.7250,0.0392
202.7500,0.0422
202.7750,0.0470
202.8000,0.0464
202.8250,0.0392
202.8500,0.0422
202.8750,0.0473
202.9000,0.0450
202.9250,0.0395
202.9500,0.0432
202.9750,0.0475
203.0000,0.0444
203.0250,0.0391
203.0500,0.0441
203.0750,0.0474
203.1000,0.0435
203.1250,0.0384
203.1500,0.0452
203.1750,0.0471
203.2000,0.0421
203.2250,0.0387
203.2500,0.0459
203.2750,0.0468
203.3000,0.0412
203.3250,0.0394
203.3500,0.0464
203.3750,0.0455
203.4000,0.0397
203.4250,0.0396
203.4500,0.0475
203.4750,0.0451
203.5000,0.0391
203.5250,0.0409
203.5500,0.0478
203.5750,0.0435
203.6000,0.0390
203.6250,0.0416
203.6500,0.0474
203.6750,0.0422
203.7000,0.0394
203.7250,0.0426
203.7500,0.0473
203.7750,0.0411
203.8000,0.0405
203.8250,0.0437
203.8500,0.0481
203.8750,0.0403
203.9000,0.0411
203.9250,0.0446
203.9500,0.0484
203.9750,0.0399
204.0000,0.0416
204.0250,0.0463
204.0500,0.0480
204.0750,0.0395
204.1000,0.0421
204.1250,0.0480
204.1500,0.0476
204.1750,0.0396
204.2000,0.0434
204.2250,0.0479
204.2500,0.0455
204.2750,0.0402
204.3000,0.0437
204.3250,0.0478
204.3500,0.0443
204.3750,0.0406
204.4000,0.0450
204.4250,0.0476
204.4500,0.0428
204.4750,0.0412
204.5000,0.0455
204.5250,0.0464
204.5500,0.0412
204.5750,0.0393
204.6000,0.0467
204.6250,0.0458
204.6500,0.0400
204.6750,0.0397
204.7000,0.0468
204.7250,0.0444
204.7500,0.0390
204.7750,0.0394
204.8000,0.0468
204.8250,0.0431
204.8500,0.0378
204.8750,0.0398
204.9000,0.0459
204.9250,0.0414
204.9500,0.0376
204.9750,0.0407
205.0000,0.0451
205.0250,0.0398
205.0500,0.0377
205.0750,0.0410
205.1000,0.0441
205.1250,0.0388
205.1500,0.0378
205.1750,0.0417
205.2000,0.0455
205.2250,0.0379
205.2500,0.0384
205.2750,0.0434
205.3000,0.0458
205.3250,0.0370
205.3500,0.0390
205.3750,0.0445
205.4000,0.0447
205.4250,0.0372
205.4500,0.0401
205.4750,0.0455
205.5000,0.0441
205.5250,0.0372
205.5500,0.0409
205.5750,0.0454
205.6000,0.0430
205.6250,0.0380
205.6500,0.0425
205.6750,0.0453
205.7000,0.0420
205.7250,0.0385
205.7500,0.0438
205.7750,0.0444
205.8000,0.0405
205.8250,0.0390
205.8500,0.0439
205.8750,0.0447
205.9000,0.0393
205.9250,0.0378
205.9500,0.0451
205.9750,0.0438
206.0000,0.0381
206.0250,0.0380
206.0500,0.0457
206.0750,0.0428
206.1000,0.0374
206.1250,0.0383
206.1500,0.0451
206.1750,0.0419
206.2000,0.0376
206.2250,0.0394
206.2500,0.0454
206.2750,0.0396
206.3000,0.0373
206.3250,0.0403
206.3500,0.0439
206.3750,0.0388
206.4000,0.0377
206.4250,0.0419
206.4500,0.0431
206.4750,0.0373
206.5000,0.0380
206.5250,0.0426
206.5500,0.0444
206.5750,0.0372
206.6000,0.0380
206.6250,0.0441
206.6500,0.0443
206.6750,0.0371
206.7000,0.0392
206.7250,0.0447
206.7500,0.0439
206.7750,0.0373
206.8000,0.0402
206.8250,0.0446
206.8500,0.0423
206.8750,0.0370
206.9000,0.0414
206.9250,0.0450
206.9500,0.0409
206.9750,0.0375
207.0000,0.0429
207.0250,0.0443
207.0500,0.0391
207.0750,0.0380
207.1000,0.0443
207.1250,0.0438
207.1500,0.0376
207.1750,0.0372
207.2000,0.0441
207.2250,0.0419
207.2500,0.0365
207.2750,0.0370
207.3000,0.0443
207.3250,0.0411
207.3500,0.0364
207.3750,0.0377
207.4000,0.0441
207.4250,0.0397
207.4500,0.0364
207.4750,0.0386
207.5000,0.0438
207.5250,0.0385
207.5500,0.0360
207.5750,0.0395
207.6000,0.0428
207.6250,0.0373
207.6500,0.0366
207.6750,0.0407
207.7000,0.0417
207.7250,0.0358
207.7500,0.0372
207.7750,0.0418
207.8000,0.0401
207.8250,0.0357
207.8500,0.0378
207.8750,0.0430
207.9000,0.0432
207.9250,0.0360
207.9500,0.0390
207.9750,0.0434
208.0000,0.0421
208.0250,0.0361
208.0500,0.0406
208.0750,0.0435
208.1000,0.0409
208.1250,0.0367
208.1500,0.0411
208.1750,0.0440
208.2000,0.0396
208.2250,0.0372
208.2500,0.0425
208.2750,0.0432
208.3000,0.0382
208.3250,0.0379
208.3500,0.0432
208.3750,0.0421
208.4000,0.0365
208.4250,0.0392
208.4500,0.0437
208.4750,0.0415
208.5000,0.0362
208.5250,0.0369
208.5500,0.0436
208.5750,0.0394
208.6000,0.0348
208.6250,0.0378
208.6500,0.0431
208.6750,0.0385
208.7000,0.0359
208.7250,0.0391
208.7500,0.0430
208.7750,0.0369
208.8000,0.0363
208.8250,0.0402
208.8500,0.0413
208.8750,0.0358
208.9000,0.0371
208.9250,0.0415
208.9500,0.0401
208.9750,0.0354
209.0000,0.0370
209.0250,0.0424
209.0500,0.0428
209.0750,0.0350
209.1000,0.0384
209.1250,0.0434
209.1500,0.0419
209.1750,0.0359
209.2000,0.0399
209.2250,0.0433
209.2500,0.0410
209.2750,0.0361
209.3000,0.0403
209.3250,0.0435
209.3500,0.0400
209.3750,0.0370
209.4000,0.0418
209.4250,0.0432
209.4500,0.0386
209.4750,0.0372
209.5000,0.0426
209.5250,0.0427
209.5500,0.0371
209.5750,0.0392
209.6000,0.0431
209.6250,0.0420
209.6500,0.0361
209.6750,0.0396
209.7000,0.0440
209.7250,0.0411
209.7500,0.0360
209.7750,0.0371
209.8000,0.0441
209.8250,0.0393
209.8500,0.0358
209.8750,0.0381
209.9000,0.0428
209.9250,0.0380
209.9500,0.0357
209.9750,0.0396
210.0000,0.0425
210.0250,0.0367
210.0500,0.0363
210.0750,0.0407
210.1000,0.0417
210.1250,0.0360
210.1500,0.0365
210.1750,0.0415
210.2000,0.0399
210.2250,0.0358
210.2500,0.0378
210.2750,0.0429
210.3000,0.0383
210.3250,0.0356
210.3500,0.0386
210.3750,0.0439
210.4000,0.0417
210.4250,0.0363
210.4500,0.0401
210.4750,0.0437
210.5000,0.0408
210.5250,0.0367
210.5500,0.0412
210.5750,0.0433
210.6000,0.0394
210.6250,0.0370
210.6500,0.0422
210.6750,0.0432
210.7000,0.0383
210.7250,0.0382
210.7500,0.0430
210.7750,0.0427
210.8000,0.0372
210.8250,0.0385
210.8500,0.0434
210.8750,0.0422
210.9000,0.0361
210.9250,0.0393
210.9500,0.0434
210.9750,0.0409
211.0000,0.0356
211.0250,0.0414
211.0500,0.0436
211.0750,0.0391
211.1000,0.0354
211.1250,0.0380
211.1500,0.0429
211.1750,0.0383
211.2000,0.0356
211.2250,0.0387
211.2500,0.0422
211.2750,0.0365
211.3000,0.0362
211.3250,0.0401
211.3500,0.0408
211.3750,0.0358
211.4000,0.0371
211.4250,0.0422
211.4500,0.0396
211.4750,0.0355
211.5000,0.0381
211.5250,0.0429
211.5500,0.0384
211.5750,0.0363
211.6000,0.0394
211.6250,0.0440
211.6500,0.0412
211.6750,0.0364
211.7000,0.0409
211.7250,0.0435
211.7500,0.0405
211.7750,0.0366
211.8000,0.0422
211.8250,0.0440
211.8500,0.0392
211.8750,0.0383
211.9000,0.0434
211.9250,0.0431
211.9500,0.0388
211.9750,0.0386
212.0000,0.0441
212.0250,0.0431
212.0500,0.0370
212.0750,0.0402
212.1000,0.0447
212.1250,0.0421
212.1500,0.0369
212.1750,0.0416
212.2000,0.0447
212.2250,0.0411
212.2500,0.0365
212.2750,0.0433
212.3000,0.0441
212.3250,0.0401
212.3500,0.0368
212.3750,0.0399
212.4000,0.0442
212.4250,0.0393
212.4500,0.0374
212.4750,0.0407
212.5000,0.0437
212.5250,0.0381
212.5500,0.0377
212.5750,0.0421
212.6000,0.0425
212.6250,0.0378
212.6500,0.0385
212.6750,0.0438
212.7000,0.0411
212.7250,0.0371
212.7500,0.0392
212.7750,0.0442
212.8000,0.0403
212.8250,0.0372
212.8500,0.0406
212.8750,0.0451
212.9000,0.0384
212.9250,0.0374
212.9500,0.0415
212.9750,0.0452
213.0000,0.0420
213.0250,0.0384
213.0500,0.0432
213.0750,0.0451
213.1000,0.0407
213.1250,0.0382
213.1500,0.0440
213.1750,0.0441
213.2000,0.0389
213.2250,0.0388
213.2500,0.0441
213.2750,0.0439
213.3000,0.0378
213.3250,0.0400
213.3500,0.0446
213.3750,0.0419
213.4000,0.0370
213.4250,0.0410
213.4500,0.0448
213.4750,0.0414
213.5000,0.0373
213.5250,0.0426
213.5500,0.0444
213.5750,0.0400
213.6000,0.0364
213.6250,0.0434
213.6500,0.0439
213.6750,0.0385
213.7000,0.0365
213.7250,0.0404
213.7500,0.0434
213.7750,0.0377
213.8000,0.0372
213.8250,0.0422
213.8500,0.0422
213.8750,0.0375
213.9000,0.0387
213.9250,0.0430
213.9500,0.0410
213.9750,0.0365
214.0000,0.0395
214.0250,0.0446
214.0500,0.0395
214.0750,0.0379
214.1000,0.0411
214.1250,0.0457
214.1500,0.0390
214.1750,0.0381
214.2000,0.0427
214.2250,0.0461
214.2500,0.0378
214.2750,0.0397
214.3000,0.0443
214.3250,0.0463
214.3500,0.0410
214.3750,0.0409
214.4000,0.0458
214.4250,0.0455
214.4500,0.0399
214.4750,0.0420
214.5000,0.0469
214.5250,0.0455
214.5500,0.0395
214.5750,0.0431
214.6000,0.0473
214.6250,0.0447
214.6500,0.0393
214.6750,0.0446
214.7000,0.0476
214.7250,0.0438
214.7500,0.0394
214.7750,0.0462
214.8000,0.0478
214.8250,0.0424
214.8500,0.0398
214.8750,0.0474
214.9000,0.0469
214.9250,0.0414
214.9500,0.0397
214.9750,0.0480
215.0000,0.0457
215.0250,0.0404
215.0500,0.0406
215.0750,0.0448
215.1000,0.0448
215.1250,0.0399
215.1500,0.0407
215.1750,0.0465
215.2000,0.0430
215.2250,0.0391
215.2500,0.0421
215.2750,0.0472
215.3000,0.0410
215.3250,0.0394
215.3500,0.0428
215.3750,0.0476
215.4000,0.0395
215.4250,0.0400
215.4500,0.0436
215.4750,0.0472
215.5000,0.0394
215.5250,0.0405
215.5500,0.0447
215.5750,0.0465
215.6000,0.0384
215.6250,0.0404
215.6500,0.0459
215.6750,0.0455
215.7000,0.0399
215.7250,0.0416
215.7500,0.0464
215.7750,0.0447
215.8000,0.0387
215.8250,0.0415
215.8500,0.0462
215.8750,0.0438
215.9000,0.0388
215.9250,0.0434
215.9500,0.0463
215.9750,0.0426
216.0000,0.0383
216.0250,0.0446
216.0500,0.0460
216.0750,0.0414
216.1000,0.0382
216.1250,0.0466
216.1500,0.0462
216.1750,0.0412
216.2000,0.0398
216.2250,0.0470
216.2500,0.0456
216.2750,0.0398
216.3000,0.0399
216.3250,0.0475
216.3500,0.0449
216.3750,0.0398
216.4000,0.0414
216.4250,0.0470
216.4500,0.0441
216.4750,0.0403
216.5000,0.0427
216.5250,0.0486
216.5500,0.0437
216.5750,0.0408
216.6000,0.0441
216.6250,0.0494
216.6500,0.0418
216.6750,0.0425
216.7000,0.0464
216.7250,0.0498
216.7500,0.0413
216.7750,0.0425
216.8000,0.0474
216.8250,0.0507
216.8500,0.0418
216.8750,0.0437
216.9000,0.0487
216.9250,0.0499
216.9500,0.0416
216.9750,0.0451
217.0000,0.0501
217.0250,0.0488
217.0500,0.0436
217.0750,0.0468
217.1000,0.0506
217.1250,0.0476
217.1500,0.0427
217.1750,0.0469
217.2000,0.0511
217.2250,0.0469
217.2500,0.0425
217.2750,0.0482
217.3000,0.0501
217.3250,0.0450
217.3500,0.0421
217.3750,0.0488
217.4000,0.0492
217.4250,0.0434
217.4500,0.0414
217.4750,0.0502
217.5000,0.0479
217.5250,0.0419
217.5500,0.0421
217.5750,0.0495
217.6000,0.0457
217.6250,0.0413
217.6500,0.0423
217.6750,0.0492
217.7000,0.0449
217.7250,0.0402
217.7500,0.0430
217.7750,0.0482
217.8000,0.0424
217.8250,0.0405
217.8500,0.0437
217.8750,0.0480
217.9000,0.0409
217.9250,0.0403
217.9500,0.0445
217.9750,0.0484
218.0000,0.0401
218.0250,0.0410
218.0500,0.0453
218.0750,0.0484
218.1000,0.0400
218.1250,0.0417
218.1500,0.0466
218.1750,0.0470
218.2000,0.0396
218.2250,0.0425
218.2500,0.0480
218.2750,0.0468
218.3000,0.0402
218.3250,0.0441
218.3500,0.0490
218.3750,0.0458
218.4000,0.0406
218.4250,0.0455
218.4500,0.0494
218.4750,0.0456
218.5000,0.0405
218.5250,0.0468
218.5500,0.0495
218.5750,0.0446
218.6000,0.0413
218.6250,0.0485
218.6500,0.0494
218.6750,0.0439
218.7000,0.0421
218.7250,0.0505
218.7500,0.0486
218.7750,0.0435
218.8000,0.0434
218.8250,0.0511
218.8500,0.0488
218.8750,0.0434
218.9000,0.0447
218.9250,0.0516
218.9500,0.0482
218.9750,0.0437
219.0000,0.0466
219.0250,0.0519
219.0500,0.0473
219.0750,0.0444
219.1000,0.0474
219.1250,0.0527
219.1500,0.0459
219.1750,0.0454
219.2000,0.0498
219.2250,0.0531
219.2500,0.0448
219.2750,0.0457
219.3000,0.0508
219.3250,0.0530
219.3500,0.0444
219.3750,0.0466
219.4000,0.0515
219.4250,0.0520
219.4500,0.0446
219.4750,0.0476
219.5000,0.0524
219.5250,0.0504
219.5500,0.0452
219.5750,0.0485
219.6000,0.0522
219.6250,0.0486
219.6500,0.0438
219.6750,0.0493
219.7000,0.0515
219.7250,0.0466
219.7500,0.0433
219.7750,0.0496
219.8000,0.0509
219.8250,0.0449
219.8500,0.0430
219.8750,0.0502
219.9000,0.0491
219.9250,0.0437
